No.,Name,Longitude,Latitude,Status Area,Fund Provider,Intermediaries [Roles],Beneficiaries,Location (focussed area),Duration (year),Commodity [solution-oriented],Ecosystem Services,More Info,Type of Financing
195,Nam Xuan Lac,105.51329,22.304419,Nature Reserve,"Critical Ecosystem Partnership Fund (CEPF) [USD 19,978.0]; People Resources and Conservation Foundation (PRCF) [USD 3,500.0 breakdown: Project conservation direction time, Project Team Leader time, Project field Officer time, Telephone/Fax/Internet]","People Resources and Conservation Foundation (PRCF) [Project implementer and facilitator for community involvement and institutional support]; Bac Kan Department of Agriculture and Rural Development (BK DARD) [Official counterpart, overall endorsement of project activities]; Xuan Lac SHCA Management Board [Direct official counterpart, overall support and monitoring of project implementation, definition of management groups]; Bac Kan Forest Protection Department (BK FPD) [Initial counterpart involved in project design, later rejected project]; Stakeholder Management Groups (SMGs) [Village groups assisting in biodiversity conservation and management]","6 target villages (mostly Tai ethnic minority, specifically Dao and Tay): Khuoi Ken village (16 households, 76 people, 100% Dao), Keo Nang village (52 households, 240 people, 100% Dao), Phia Khao village (16 households, 78 people, 100% Dao) in Ban Thi commune; Coc Toc village (47 households, 188 people, 100% Tay) in Dong Lac commune; Na Da village (57 households, 270 people, 100% Dao) and Ban Khang / Ban Khan village in Xuan Lac commune. 39 individuals (24 men, 15 women) benefited from formal training. 90 participants in training workshops. Target non-timber forest product species protected: Amomum xanthioides, Alpinia malaccensis, and Alpinia latilabris.","4,700 hectares (Nam Xuan Lac SHCA VNM10 Key Biodiversity Area) located in Ban Thi commune, Dong Lac commune, and Xuan Lac commune, Na Hang district, Bac Kan Province",2017-2019,"Participatory 5-Year (2019-2024) Conservation Management Plan/Strategy; Maps of Xuan Lac SHCA and buffer zone defining conservation, restoration, and sustainable harvest areas; Conservation Needs Assessment guidelines and SWOT strategy; Stakeholder Management Groups (SMGs) with drafted operational regulations; Participatory monitoring system and harvesting regulations for NTFPs (Amomum xanthioides, Alpinia malaccensis/Alpinia latilabris); Payment for Environmental Services (PFES) mechanisms formulation; Collaborative conservation management framework.","Provisioning: Sustainable harvesting of non-timber forest products (NTFPs) such as Amomum xanthioides, Alpinia malaccensis, and Alpinia latilabris. Supporting: Biodiversity conservation, species and habitat conservation, forest restoration, protected area landscape management. Cultural: Improved representation and decision-making for ethnic minority communities in governance forums, participatory mapping, collaborative management planning.",https://www.cepf.net/grants/grantee-projects/strengthen-co-management-measures-nam-xuan-lac-shca-and-establish-forest; https://www.cepf.net/resources/final-project-report/final-project-report-2280,Grant (CEPF Grant) and Project Co-Financing (In-kind contributions)
196,Na Hang,105.438352,22.495256,Nature Reserve,"Critical Ecosystem Partnership Fund (CEPF) [USD 19,978.0]; People Resources and Conservation Foundation (PRCF) [USD 3,500.0 breakdown: Project conservation direction time, Project Team Leader time, Project field Officer time, Telephone/Fax/Internet]","People Resources and Conservation Foundation (PRCF) [Project implementer and facilitator for community involvement and institutional support]; Bac Kan Department of Agriculture and Rural Development (BK DARD) [Official counterpart, overall endorsement of project activities]; Xuan Lac SHCA Management Board [Direct official counterpart, overall support and monitoring of project implementation, definition of management groups]; Bac Kan Forest Protection Department (BK FPD) [Initial counterpart involved in project design, later rejected project]; Stakeholder Management Groups (SMGs) [Village groups assisting in biodiversity conservation and management]","6 target villages (mostly Tai ethnic minority, specifically Dao and Tay): Khuoi Ken village (16 households, 76 people, 100% Dao), Keo Nang village (52 households, 240 people, 100% Dao), Phia Khao village (16 households, 78 people, 100% Dao) in Ban Thi commune; Coc Toc village (47 households, 188 people, 100% Tay) in Dong Lac commune; Na Da village (57 households, 270 people, 100% Dao) and Ban Khang / Ban Khan village in Xuan Lac commune. 39 individuals (24 men, 15 women) benefited from formal training. 90 participants in training workshops. Target non-timber forest product species protected: Amomum xanthioides, Alpinia malaccensis, and Alpinia latilabris.","4,700 hectares (Nam Xuan Lac SHCA VNM10 Key Biodiversity Area) located in Ban Thi commune, Dong Lac commune, and Xuan Lac commune, Na Hang district, Bac Kan Province",2017-2019,"Participatory 5-Year (2019-2024) Conservation Management Plan/Strategy; Maps of Xuan Lac SHCA and buffer zone defining conservation, restoration, and sustainable harvest areas; Conservation Needs Assessment guidelines and SWOT strategy; Stakeholder Management Groups (SMGs) with drafted operational regulations; Participatory monitoring system and harvesting regulations for NTFPs (Amomum xanthioides, Alpinia malaccensis/Alpinia latilabris); Payment for Environmental Services (PFES) mechanisms formulation; Collaborative conservation management framework.","Provisioning: Sustainable harvesting of non-timber forest products (NTFPs) such as Amomum xanthioides, Alpinia malaccensis, and Alpinia latilabris. Supporting: Biodiversity conservation, species and habitat conservation, forest restoration, protected area landscape management. Cultural: Improved representation and decision-making for ethnic minority communities in governance forums, participatory mapping, collaborative management planning.",https://www.cepf.net/grants/grantee-projects/strengthen-co-management-measures-nam-xuan-lac-shca-and-establish-forest; https://www.cepf.net/resources/final-project-report/final-project-report-2280,Grant (CEPF Grant) and Project Co-Financing (In-kind contributions)
197,Nui Chua,109.1410328,11.71846574,National Park,"CEPF (Critical Ecosystem Partnership Fund) [$19,940 grant]; Business groups in Da Nang [$2,000 seed-money fund; $10,000 fund for conservation activities; 8 cars for I Love Son Tra Journey]","GreenViet Biodiversity Conservation Centre (Implementing Partner: managing volunteers, coordinating stakeholders, running conservation projects); Danang City Department of Education and Training (DET) (Partner: communication campaign for 6 high schools); Natural Resources and Environment Office (NREO) of Hai Chau District (Partner: raising awareness of school children); NREO of Thanh Khe District (Partner: organizing public festival to learn environmental protection laws); NREO of Hoa Vang District (Partner: running Green School program); NREO of Son Tra District (Partner: organizing recycle-material teaching tool festival); Education Office of Son Tra District (Partner: raising awareness program in 13 schools); Forest Protection Department (FPD) of Son Tra District (Partner: conducting public meeting to study Forest Protection Law); Management Board of Ba Na - Nui Chua Special Used Forest (Partner: designing desk-calendar to raise awareness); Top Olympia Centre in Da Nang (Training provider: CEO professional ED training course); Black Moon (Trainer: communication skills and campaign planning); Action Training Institute (ATI) (Trainer: human resources management and fundraising strategy); PISHUD Institute (Partner: identifying resources and strategy for fundraising); Payap University, Thailand (Trainer: Social Entrepreneurship); Pan Nature (Partner: helping approach CEOs for fundraising); Galaxy Media Corporation (Partner: helping approach CEOs for fundraising); Da Nang city Tourism Association (Partner: running campaign to change National Plan for Son Tra Tourism)","15,000 students and teachers in 14 schools; 700 officers in local authorities; 3,000 high school students in 6 schools (Phan Chau Trinh, Hoang Hoa Tham, Ong Ich Khiem, Quang Trung, Skyline, Nguyen Khuyen); 1,200 school children and teachers in 2 primary schools (Le Kim Lang, Hoa Tien 1); 300 participants from Thanh Khe District's People Committee, Hoa Khe ward's People Committee and authorities; 300 students and teachers in Chi Lang primary school; 100 people in Thanh Vinh 4 Group of Son Tra District; 210 volunteers (97 new) and 10 core volunteers; 22 CEOs of business groups; Da Nang Citizens (490,000 men and boys, 510,000 women and girls); Target threatened species: Red-shanked douc langur (Pygathrix nemaeus), endangered species in Ba Na - Nui Chua NR; Targeted regional districts: Hai Chau, Thanh Khe, Hoa Vang, Son Tra, Cam Le, Lien Chieu","Da Nang City (including Hai Chau, Thanh Khe, Hoa Vang, Son Tra, Cam Le, and Lien Chieu Districts), Son Tra Nature Reserve, and Ba Na - Nui Chua Nature Reserve (Latitude 16.047079, Longitude 108.206230). Spatial footprint in hectares: N/A",2016-2017,"Asset-Based Community Development (ABCD) methodology; Memorandum of Understanding (MoU) with 8 local stakeholders; Green School programs; public festivals (Recycle-material Teaching Tool Festival, Environmental protection laws festival); volunteer network coordination; I Love Son Tra Journey study tours; 360 degree communication campaign planning; online fundraising strategies","Supporting: Habitat refuge (protecting habitat of the Red-shanked douc langur (Pygathrix nemaeus) in Son Tra NR and endangered species in Ba Na - Nui Chua NR). Cultural: Educational (environmental education programs for students, teachers, decision-makers, and public; public festivals; eco-tourism adjustments)",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-greenviet-design-and-conduct-conservation-projects; https://www.cepf.net/resources/final-project-report/final-project-report-560,Grant (CEPF Small grant contract) and Corporate Philanthropy/CSR Allocation (Business groups)
198,Cuc Phuong,105.607063,20.324884,National Park,"Critical Ecosystem Partnership Fund (CEPF) (Grant Amount: US$ 19,986); Whitley Wildlife Conservation Trust (20,000 GBP); Synchronicity Earth (20,000 GBP per year); Olsen Animal Trust (30,000 USD for 3 years); Oak Foundation (50,000 USD per year); Welttierschutzgesellschaft e.V (WTG) (50,000-75,000 EURO per year); Cuc Phuong National Park (USD 1,000 for office rent costs); International Fund for Animal Welfare (IFAW), Wildlife Conservation Network (WCN), Human Society International (HSI), and Future For Nature (FFN) (amounts unknown, covered expenses for staff air tickets, accommodation or food).","Save Vietnam's Wildlife (SVW) [Project implementer: renting new office, employing financial manager, rescuing confiscated animals, developing volunteer program, leading collaborative initiative for National Pangolin Conservation Action Plan]; International Fund for Animal Welfare (IFAW) [Co-financier: covered airfares from Vietnam to Hawaii and South Africa for SVW staff to attend workshops]; Cuc Phuong National Park [Partner: allowed SVW to rent the old visitor centre as SVW's new office with subsidized rent]; Russell Bedford KTC Associates [Consultant: provided Financial Officer with on-the-job training in the use of QuickBooks and prepared financial audit]; Ministry of Agriculture and Rural Development (MARD) Nature Conservation Department [Government partner: collaborative initiative to prepare the National Pangolin Conservation Action Plan, provided official permission to set up the Pangolin Working Group and send questionnaires]; CITES management authority of Vietnam [Government partner: received technical support on Chinese and Sunda pangolins before CoP-17]; IUCN SSC Pangolin Specialist Group [Partner: gave presentations about the challenges of pangolin conservation in Asia and Africa].",43 full-time and part-time Save Vietnam's Wildlife (SVW) staff; 4 men and 2 women benefitting from formal training; 29 men and 14 women benefitting from increased income; 3 to 5 volunteers every week; approximately 200 paying volunteers yearly; rescued confiscated wildlife including all eight pangolin species (specifically Chinese pangolin and Sunda pangolin).,"Cuc Phuong National Park in Nho Quan, Ninh Binh, Vietnam (specifically a renovated 250mÂ² office and a 35mÂ² meeting room within the old visitor centre of the park).",2016-2017,QuickBooks accounting software for financial management; Office and meeting room infrastructure refurbishment; Paying volunteer programme; National Pangolin Conservation Action Plan framework and questionnaires; Pangolin Working Group; Wildlife Support Network.,"Supporting: Habitat refuge and species conservation (rescuing confiscated wildlife, specifically hunted and traded pangolins, and giving them a second chance to be back in the wild). Cultural: Educational and organizational capacity building (staff training in financial management, public speaking, leadership and management skills, raising global awareness about pangolin trafficking). Provisioning: N/A.",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-save-vietnams-wildlife; https://www.cepf.net/resources/final-project-report/final-project-report-2208,Small Grant / Project Co-Financing / Unrestricted funds
199,Trung Khanh,106.549793,22.886985,Nature Reserve,"Critical Ecosystem Partnership Fund (CEPF) ($19,993)","Vietnam National Parks and Protected Area Association (VNPPA) [Grantee/Implementer: coordinating, facilitating capacity building, sharing conservation best practices, advocating for community-based conservation], VNForest [State agency: received recommendations and participated in technical meetings], Department of Special Use and Protection Forests Management [State agency: cooperated to hold technical meetings and received reports], Forest Protection Department [State agency: cooperated to hold technical meetings and received reports], Forestry Administration (MARD) [Government agency: participated in discussions to promote community-based conservation], Biodiversity Conservation Agency (MONRE) [Government agency: participated in discussions to promote community-based conservation], FFI [NGO: cooperated to review and document lessons learned from community-based models], WWF [NGO: cooperated to review and document lessons learned from community-based models], PRCF [NGO: cooperated to review and document lessons learned from community-based models], GIZ [CSO: participated in technical meeting], Center for Nature Conservation and Development [Partner: cooperated to replicate lessons learnt in other PAs]","VNPPA staff (especially young staff), Protected Area (PA) staff, 10 men and 4 women benefiting from formal training, Local communities in the Sino-Vietnam Limestone landscape, At least 5 protected areas supported to prepare community-based forest patrol programmes, 2 protected areas supported to prepare and execute community-based species monitoring programmes","21,500 hectares total of Key Biodiversity Areas with improved management (Cao Vit Species and Habitat Conservation site: 3,000 hectares; Khau Ca Species and Habitat Conservation site: 1,500 hectares; Van Long Nature Reserve: 3,000 hectares; Xuan Lien Nature Reserve: 11,000 hectares; Kim Báº£ng forest: 3,000 hectares), 3,000 hectares for the proposed establishment of new Kim Bang Nature Reserve (Latitude 20.515626, Longitude 105.838632), Sino-Vietnam Limestone landscape, Vietnam",2019,"Community-based conservation models and practices, Community-based forest protection and patrol programmes, Community-based endangered species monitoring and protection programmes, Co-management mechanisms for formal protected areas, Nature conservation education and capacity building trainings, Policy brief and technical recommendations for PA management and biodiversity conservation","Supporting: Habitat refuge (species and habitat protection, biodiversity conservation, endangered species monitoring); Provisioning: Forest protection and natural resources management; Cultural: Nature conservation education, sharing conservation best practices, capacity building, community participation in PA governance",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-vnppa-coordinate-and-support-conservation-vietnams; https://www.cepf.net/resources/final-project-report/final-project-report-2286,Small Grant
200,Nam Xuan Lac,105.51329,22.304419,Nature Reserve,"Critical Ecosystem Partnership Fund (CEPF) ($19,993)","Vietnam National Parks and Protected Area Association (VNPPA) [Grantee/Implementer: coordinating, facilitating capacity building, sharing conservation best practices, advocating for community-based conservation], VNForest [State agency: received recommendations and participated in technical meetings], Department of Special Use and Protection Forests Management [State agency: cooperated to hold technical meetings and received reports], Forest Protection Department [State agency: cooperated to hold technical meetings and received reports], Forestry Administration (MARD) [Government agency: participated in discussions to promote community-based conservation], Biodiversity Conservation Agency (MONRE) [Government agency: participated in discussions to promote community-based conservation], FFI [NGO: cooperated to review and document lessons learned from community-based models], WWF [NGO: cooperated to review and document lessons learned from community-based models], PRCF [NGO: cooperated to review and document lessons learned from community-based models], GIZ [CSO: participated in technical meeting], Center for Nature Conservation and Development [Partner: cooperated to replicate lessons learnt in other PAs]","VNPPA staff (especially young staff), Protected Area (PA) staff, 10 men and 4 women benefiting from formal training, Local communities in the Sino-Vietnam Limestone landscape, At least 5 protected areas supported to prepare community-based forest patrol programmes, 2 protected areas supported to prepare and execute community-based species monitoring programmes","21,500 hectares total of Key Biodiversity Areas with improved management (Cao Vit Species and Habitat Conservation site: 3,000 hectares; Khau Ca Species and Habitat Conservation site: 1,500 hectares; Van Long Nature Reserve: 3,000 hectares; Xuan Lien Nature Reserve: 11,000 hectares; Kim Báº£ng forest: 3,000 hectares), 3,000 hectares for the proposed establishment of new Kim Bang Nature Reserve (Latitude 20.515626, Longitude 105.838632), Sino-Vietnam Limestone landscape, Vietnam",2019,"Community-based conservation models and practices, Community-based forest protection and patrol programmes, Community-based endangered species monitoring and protection programmes, Co-management mechanisms for formal protected areas, Nature conservation education and capacity building trainings, Policy brief and technical recommendations for PA management and biodiversity conservation","Supporting: Habitat refuge (species and habitat protection, biodiversity conservation, endangered species monitoring); Provisioning: Forest protection and natural resources management; Cultural: Nature conservation education, sharing conservation best practices, capacity building, community participation in PA governance",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-vnppa-coordinate-and-support-conservation-vietnams; https://www.cepf.net/resources/final-project-report/final-project-report-2286,Small Grant
201,Xuan Thuy,106.541873,20.228911,National Park,"Critical Ecosystem Partnership Fund (CEPF) ($19,993)","Vietnam National Parks and Protected Area Association (VNPPA) [Grantee/Implementer: coordinating, facilitating capacity building, sharing conservation best practices, advocating for community-based conservation], VNForest [State agency: received recommendations and participated in technical meetings], Department of Special Use and Protection Forests Management [State agency: cooperated to hold technical meetings and received reports], Forest Protection Department [State agency: cooperated to hold technical meetings and received reports], Forestry Administration (MARD) [Government agency: participated in discussions to promote community-based conservation], Biodiversity Conservation Agency (MONRE) [Government agency: participated in discussions to promote community-based conservation], FFI [NGO: cooperated to review and document lessons learned from community-based models], WWF [NGO: cooperated to review and document lessons learned from community-based models], PRCF [NGO: cooperated to review and document lessons learned from community-based models], GIZ [CSO: participated in technical meeting], Center for Nature Conservation and Development [Partner: cooperated to replicate lessons learnt in other PAs]","VNPPA staff (especially young staff), Protected Area (PA) staff, 10 men and 4 women benefiting from formal training, Local communities in the Sino-Vietnam Limestone landscape, At least 5 protected areas supported to prepare community-based forest patrol programmes, 2 protected areas supported to prepare and execute community-based species monitoring programmes","21,500 hectares total of Key Biodiversity Areas with improved management (Cao Vit Species and Habitat Conservation site: 3,000 hectares; Khau Ca Species and Habitat Conservation site: 1,500 hectares; Van Long Nature Reserve: 3,000 hectares; Xuan Lien Nature Reserve: 11,000 hectares; Kim Báº£ng forest: 3,000 hectares), 3,000 hectares for the proposed establishment of new Kim Bang Nature Reserve (Latitude 20.515626, Longitude 105.838632), Sino-Vietnam Limestone landscape, Vietnam",2019,"Community-based conservation models and practices, Community-based forest protection and patrol programmes, Community-based endangered species monitoring and protection programmes, Co-management mechanisms for formal protected areas, Nature conservation education and capacity building trainings, Policy brief and technical recommendations for PA management and biodiversity conservation","Supporting: Habitat refuge (species and habitat protection, biodiversity conservation, endangered species monitoring); Provisioning: Forest protection and natural resources management; Cultural: Nature conservation education, sharing conservation best practices, capacity building, community participation in PA governance",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-vnppa-coordinate-and-support-conservation-vietnams; https://www.cepf.net/resources/final-project-report/final-project-report-2286,Small Grant
202,Du Gia,105.153149,22.901542,National Park,"Critical Ecosystem Partnership Fund (CEPF) ($19,993)","Vietnam National Parks and Protected Area Association (VNPPA) [Grantee/Implementer: coordinating, facilitating capacity building, sharing conservation best practices, advocating for community-based conservation], VNForest [State agency: received recommendations and participated in technical meetings], Department of Special Use and Protection Forests Management [State agency: cooperated to hold technical meetings and received reports], Forest Protection Department [State agency: cooperated to hold technical meetings and received reports], Forestry Administration (MARD) [Government agency: participated in discussions to promote community-based conservation], Biodiversity Conservation Agency (MONRE) [Government agency: participated in discussions to promote community-based conservation], FFI [NGO: cooperated to review and document lessons learned from community-based models], WWF [NGO: cooperated to review and document lessons learned from community-based models], PRCF [NGO: cooperated to review and document lessons learned from community-based models], GIZ [CSO: participated in technical meeting], Center for Nature Conservation and Development [Partner: cooperated to replicate lessons learnt in other PAs]","VNPPA staff (especially young staff), Protected Area (PA) staff, 10 men and 4 women benefiting from formal training, Local communities in the Sino-Vietnam Limestone landscape, At least 5 protected areas supported to prepare community-based forest patrol programmes, 2 protected areas supported to prepare and execute community-based species monitoring programmes","21,500 hectares total of Key Biodiversity Areas with improved management (Cao Vit Species and Habitat Conservation site: 3,000 hectares; Khau Ca Species and Habitat Conservation site: 1,500 hectares; Van Long Nature Reserve: 3,000 hectares; Xuan Lien Nature Reserve: 11,000 hectares; Kim Báº£ng forest: 3,000 hectares), 3,000 hectares for the proposed establishment of new Kim Bang Nature Reserve (Latitude 20.515626, Longitude 105.838632), Sino-Vietnam Limestone landscape, Vietnam",2019,"Community-based conservation models and practices, Community-based forest protection and patrol programmes, Community-based endangered species monitoring and protection programmes, Co-management mechanisms for formal protected areas, Nature conservation education and capacity building trainings, Policy brief and technical recommendations for PA management and biodiversity conservation","Supporting: Habitat refuge (species and habitat protection, biodiversity conservation, endangered species monitoring); Provisioning: Forest protection and natural resources management; Cultural: Nature conservation education, sharing conservation best practices, capacity building, community participation in PA governance",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-vnppa-coordinate-and-support-conservation-vietnams; https://www.cepf.net/resources/final-project-report/final-project-report-2286,Small Grant
203,Dakrong,107.037916,16.555102,Nature Reserve,"Critical Ecosystem Partnership Fund (CEPF) ($19,993)","Vietnam National Parks and Protected Area Association (VNPPA) [Grantee/Implementer: coordinating, facilitating capacity building, sharing conservation best practices, advocating for community-based conservation], VNForest [State agency: received recommendations and participated in technical meetings], Department of Special Use and Protection Forests Management [State agency: cooperated to hold technical meetings and received reports], Forest Protection Department [State agency: cooperated to hold technical meetings and received reports], Forestry Administration (MARD) [Government agency: participated in discussions to promote community-based conservation], Biodiversity Conservation Agency (MONRE) [Government agency: participated in discussions to promote community-based conservation], FFI [NGO: cooperated to review and document lessons learned from community-based models], WWF [NGO: cooperated to review and document lessons learned from community-based models], PRCF [NGO: cooperated to review and document lessons learned from community-based models], GIZ [CSO: participated in technical meeting], Center for Nature Conservation and Development [Partner: cooperated to replicate lessons learnt in other PAs]","VNPPA staff (especially young staff), Protected Area (PA) staff, 10 men and 4 women benefiting from formal training, Local communities in the Sino-Vietnam Limestone landscape, At least 5 protected areas supported to prepare community-based forest patrol programmes, 2 protected areas supported to prepare and execute community-based species monitoring programmes","21,500 hectares total of Key Biodiversity Areas with improved management (Cao Vit Species and Habitat Conservation site: 3,000 hectares; Khau Ca Species and Habitat Conservation site: 1,500 hectares; Van Long Nature Reserve: 3,000 hectares; Xuan Lien Nature Reserve: 11,000 hectares; Kim Báº£ng forest: 3,000 hectares), 3,000 hectares for the proposed establishment of new Kim Bang Nature Reserve (Latitude 20.515626, Longitude 105.838632), Sino-Vietnam Limestone landscape, Vietnam",2019,"Community-based conservation models and practices, Community-based forest protection and patrol programmes, Community-based endangered species monitoring and protection programmes, Co-management mechanisms for formal protected areas, Nature conservation education and capacity building trainings, Policy brief and technical recommendations for PA management and biodiversity conservation","Supporting: Habitat refuge (species and habitat protection, biodiversity conservation, endangered species monitoring); Provisioning: Forest protection and natural resources management; Cultural: Nature conservation education, sharing conservation best practices, capacity building, community participation in PA governance",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-vnppa-coordinate-and-support-conservation-vietnams; https://www.cepf.net/resources/final-project-report/final-project-report-2286,Small Grant
204,Van Long,105.852061,20.384058,Nature Reserve,"Critical Ecosystem Partnership Fund (CEPF) ($19,993)","Vietnam National Parks and Protected Area Association (VNPPA) [Grantee/Implementer: coordinating, facilitating capacity building, sharing conservation best practices, advocating for community-based conservation], VNForest [State agency: received recommendations and participated in technical meetings], Department of Special Use and Protection Forests Management [State agency: cooperated to hold technical meetings and received reports], Forest Protection Department [State agency: cooperated to hold technical meetings and received reports], Forestry Administration (MARD) [Government agency: participated in discussions to promote community-based conservation], Biodiversity Conservation Agency (MONRE) [Government agency: participated in discussions to promote community-based conservation], FFI [NGO: cooperated to review and document lessons learned from community-based models], WWF [NGO: cooperated to review and document lessons learned from community-based models], PRCF [NGO: cooperated to review and document lessons learned from community-based models], GIZ [CSO: participated in technical meeting], Center for Nature Conservation and Development [Partner: cooperated to replicate lessons learnt in other PAs]","VNPPA staff (especially young staff), Protected Area (PA) staff, 10 men and 4 women benefiting from formal training, Local communities in the Sino-Vietnam Limestone landscape, At least 5 protected areas supported to prepare community-based forest patrol programmes, 2 protected areas supported to prepare and execute community-based species monitoring programmes","21,500 hectares total of Key Biodiversity Areas with improved management (Cao Vit Species and Habitat Conservation site: 3,000 hectares; Khau Ca Species and Habitat Conservation site: 1,500 hectares; Van Long Nature Reserve: 3,000 hectares; Xuan Lien Nature Reserve: 11,000 hectares; Kim Báº£ng forest: 3,000 hectares), 3,000 hectares for the proposed establishment of new Kim Bang Nature Reserve (Latitude 20.515626, Longitude 105.838632), Sino-Vietnam Limestone landscape, Vietnam",2019,"Community-based conservation models and practices, Community-based forest protection and patrol programmes, Community-based endangered species monitoring and protection programmes, Co-management mechanisms for formal protected areas, Nature conservation education and capacity building trainings, Policy brief and technical recommendations for PA management and biodiversity conservation","Supporting: Habitat refuge (species and habitat protection, biodiversity conservation, endangered species monitoring); Provisioning: Forest protection and natural resources management; Cultural: Nature conservation education, sharing conservation best practices, capacity building, community participation in PA governance",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-vnppa-coordinate-and-support-conservation-vietnams; https://www.cepf.net/resources/final-project-report/final-project-report-2286,Small Grant
205,Xuan Lien,105.152884,19.94547,Nature Reserve,"Critical Ecosystem Partnership Fund (CEPF) ($19,993)","Vietnam National Parks and Protected Area Association (VNPPA) [Grantee/Implementer: coordinating, facilitating capacity building, sharing conservation best practices, advocating for community-based conservation], VNForest [State agency: received recommendations and participated in technical meetings], Department of Special Use and Protection Forests Management [State agency: cooperated to hold technical meetings and received reports], Forest Protection Department [State agency: cooperated to hold technical meetings and received reports], Forestry Administration (MARD) [Government agency: participated in discussions to promote community-based conservation], Biodiversity Conservation Agency (MONRE) [Government agency: participated in discussions to promote community-based conservation], FFI [NGO: cooperated to review and document lessons learned from community-based models], WWF [NGO: cooperated to review and document lessons learned from community-based models], PRCF [NGO: cooperated to review and document lessons learned from community-based models], GIZ [CSO: participated in technical meeting], Center for Nature Conservation and Development [Partner: cooperated to replicate lessons learnt in other PAs]","VNPPA staff (especially young staff), Protected Area (PA) staff, 10 men and 4 women benefiting from formal training, Local communities in the Sino-Vietnam Limestone landscape, At least 5 protected areas supported to prepare community-based forest patrol programmes, 2 protected areas supported to prepare and execute community-based species monitoring programmes","21,500 hectares total of Key Biodiversity Areas with improved management (Cao Vit Species and Habitat Conservation site: 3,000 hectares; Khau Ca Species and Habitat Conservation site: 1,500 hectares; Van Long Nature Reserve: 3,000 hectares; Xuan Lien Nature Reserve: 11,000 hectares; Kim Báº£ng forest: 3,000 hectares), 3,000 hectares for the proposed establishment of new Kim Bang Nature Reserve (Latitude 20.515626, Longitude 105.838632), Sino-Vietnam Limestone landscape, Vietnam",2019,"Community-based conservation models and practices, Community-based forest protection and patrol programmes, Community-based endangered species monitoring and protection programmes, Co-management mechanisms for formal protected areas, Nature conservation education and capacity building trainings, Policy brief and technical recommendations for PA management and biodiversity conservation","Supporting: Habitat refuge (species and habitat protection, biodiversity conservation, endangered species monitoring); Provisioning: Forest protection and natural resources management; Cultural: Nature conservation education, sharing conservation best practices, capacity building, community participation in PA governance",https://www.cepf.net/grants/grantee-projects/strengthening-capacity-vnppa-coordinate-and-support-conservation-vietnams; https://www.cepf.net/resources/final-project-report/final-project-report-2286,Small Grant
